Daily Flow of Station: 439.35 in m3/s
 2011 
 2012 
 2013 
 2014 
 2015 
01-Jan-2011,41.6
02-Jan-2011,41.4
03-Jan-2011,41.6
04-Jan-2011,40.3
05-Jan-2011,40.3
06-Jan-2011,40.3
07-Jan-2011,39.2
08-Jan-2011,38.0
09-Jan-2011,38.0
10-Jan-2011,38.0
11-Jan-2011,37.4
12-Jan-2011,37.4
13-Jan-2011,37.0
14-Jan-2011,37.0
15-Jan-2011,37.8
16-Jan-2011,38.8
17-Jan-2011,37.0
18-Jan-2011,37.0
19-Jan-2011,37.0
20-Jan-2011,37.0
21-Jan-2011,36.2
22-Jan-2011,35.8
23-Jan-2011,35.8
24-Jan-2011,35.2
25-Jan-2011,35.4
26-Jan-2011,35.2
27-Jan-2011,35.2
28-Jan-2011,35.0
29-Jan-2011,35.4
30-Jan-2011,34.4
31-Jan-2011,34.6
01-Feb-2011,33.4
02-Feb-2011,33.8
03-Feb-2011,32.6
04-Feb-2011,33.0
05-Feb-2011,32.6
06-Feb-2011,33.0
07-Feb-2011,32.3
08-Feb-2011,32.6
09-Feb-2011,32.6
10-Feb-2011,32.6
11-Feb-2011,32.3
12-Feb-2011,32.3
13-Feb-2011,32.3
14-Feb-2011,32.3
15-Feb-2011,33.8
16-Feb-2011,36.6
17-Feb-2011,33.4
18-Feb-2011,32.3
19-Feb-2011,32.3
20-Feb-2011,32.3
21-Feb-2011,32.3
22-Feb-2011,31.2
23-Feb-2011,31.2
24-Feb-2011,31.2
25-Feb-2011,31.2
26-Feb-2011,31.2
27-Feb-2011,30.1
28-Feb-2011,30.1
01-Mar-2011,30.4
02-Mar-2011,30.4
03-Mar-2011,30.1
04-Mar-2011,30.4
05-Mar-2011,30.8
06-Mar-2011,30.1
07-Mar-2011,30.8
08-Mar-2011,30.4
09-Mar-2011,30.4
10-Mar-2011,30.4
11-Mar-2011,29.0
12-Mar-2011,31.2
13-Mar-2011,30.1
14-Mar-2011,30.8
15-Mar-2011,30.8
16-Mar-2011,30.8
17-Mar-2011,30.8
18-Mar-2011,32.3
19-Mar-2011,33.4
20-Mar-2011,33.4
21-Mar-2011,33.4
22-Mar-2011,32.3
23-Mar-2011,32.3
24-Mar-2011,32.3
25-Mar-2011,31.2
26-Mar-2011,31.2
27-Mar-2011,32.3
28-Mar-2011,32.5
29-Mar-2011,34.2
30-Mar-2011,33.4
31-Mar-2011,34.8
01-Apr-2011,34.4
02-Apr-2011,35.8
03-Apr-2011,34.6
04-Apr-2011,32.6
05-Apr-2011,33.2
06-Apr-2011,33.4
07-Apr-2011,31.9
08-Apr-2011,31.4
09-Apr-2011,31.5
10-Apr-2011,31.4
11-Apr-2011,31.9
12-Apr-2011,33.0
13-Apr-2011,35.4
14-Apr-2011,34.2
15-Apr-2011,33.6
16-Apr-2011,32.1
17-Apr-2011,37.8
18-Apr-2011,42.1
19-Apr-2011,38.4
20-Apr-2011,35.4
21-Apr-2011,32.5
22-Apr-2011,32.3
23-Apr-2011,31.9
24-Apr-2011,32.3
25-Apr-2011,32.6
26-Apr-2011,34.8
27-Apr-2011,34.4
28-Apr-2011,39.0
29-Apr-2011,32.3
30-Apr-2011,48.0
01-May-2011,43.8
02-May-2011,43.6
03-May-2011,52.1
04-May-2011,47.8
05-May-2011,48.0
06-May-2011,48.2
07-May-2011,56.6
08-May-2011,57.4
09-May-2011,48.5
10-May-2011,55.9
11-May-2011,54.6
12-May-2011,49.9
13-May-2011,50.9
14-May-2011,56.9
15-May-2011,52.9
16-May-2011,55.4
17-May-2011,59.6
18-May-2011,54.9
19-May-2011,55.4
20-May-2011,55.4
21-May-2011,60.6
22-May-2011,73.0
