Daily Flow of Station: 447 in m3/s
 2011 
 2012 
 2013 
 2014 
 2015 
01-Jan-2011,55.6
02-Jan-2011,53.6
03-Jan-2011,54.1
04-Jan-2011,53.6
05-Jan-2011,53.3
06-Jan-2011,53.3
07-Jan-2011,52.3
08-Jan-2011,52.3
09-Jan-2011,51.8
10-Jan-2011,51.1
11-Jan-2011,50.1
12-Jan-2011,49.1
13-Jan-2011,50.1
14-Jan-2011,50.4
15-Jan-2011,50.1
16-Jan-2011,50.1
17-Jan-2011,49.6
18-Jan-2011,49.9
19-Jan-2011,49.6
20-Jan-2011,49.4
21-Jan-2011,48.9
22-Jan-2011,48.4
23-Jan-2011,47.4
24-Jan-2011,47.6
25-Jan-2011,47.9
26-Jan-2011,46.7
27-Jan-2011,46.1
28-Jan-2011,46.3
29-Jan-2011,46.7
30-Jan-2011,47.2
31-Jan-2011,46.1
01-Feb-2011,45.6
02-Feb-2011,45.6
03-Feb-2011,45.4
04-Feb-2011,45.2
05-Feb-2011,45.4
06-Feb-2011,45.6
07-Feb-2011,44.9
08-Feb-2011,44.5
09-Feb-2011,44.7
10-Feb-2011,44.5
11-Feb-2011,45.2
12-Feb-2011,45.2
13-Feb-2011,44.7
14-Feb-2011,44.7
15-Feb-2011,44.9
16-Feb-2011,51.1
17-Feb-2011,46.7
18-Feb-2011,45.4
19-Feb-2011,45.4
20-Feb-2011,45.2
21-Feb-2011,44.7
22-Feb-2011,45.2
23-Feb-2011,44.5
24-Feb-2011,44.3
25-Feb-2011,43.6
26-Feb-2011,43.6
27-Feb-2011,43.4
28-Feb-2011,42.5
01-Mar-2011,42.5
02-Mar-2011,42.9
03-Mar-2011,42.5
04-Mar-2011,42.9
05-Mar-2011,42.7
06-Mar-2011,42.5
07-Mar-2011,42.3
08-Mar-2011,41.6
09-Mar-2011,42.9
10-Mar-2011,42.3
11-Mar-2011,41.4
12-Mar-2011,41.4
13-Mar-2011,40.9
14-Mar-2011,40.9
15-Mar-2011,40.5
16-Mar-2011,41.1
17-Mar-2011,41.8
18-Mar-2011,46.1
19-Mar-2011,45.2
20-Mar-2011,46.1
21-Mar-2011,44.7
22-Mar-2011,44.1
23-Mar-2011,43.4
24-Mar-2011,44.1
25-Mar-2011,42.7
26-Mar-2011,42.3
27-Mar-2011,43.2
28-Mar-2011,42.5
29-Mar-2011,42.5
30-Mar-2011,42.0
31-Mar-2011,43.2
01-Apr-2011,43.2
02-Apr-2011,42.7
03-Apr-2011,42.5
04-Apr-2011,41.4
05-Apr-2011,41.1
06-Apr-2011,40.7
07-Apr-2011,40.7
08-Apr-2011,40.5
09-Apr-2011,40.3
10-Apr-2011,41.4
11-Apr-2011,41.1
12-Apr-2011,41.1
13-Apr-2011,43.8
14-Apr-2011,44.7
