Daily Flow of Station: 602 in m3/s
 2011 
 2012 
 2013 
 2014 
 2015 
01-Jan-2011,10.4
02-Jan-2011,9.66
03-Jan-2011,9.66
04-Jan-2011,9.66
05-Jan-2011,9.66
06-Jan-2011,9.36
07-Jan-2011,9.36
08-Jan-2011,9.36
09-Jan-2011,9.06
10-Jan-2011,9.06
11-Jan-2011,9.06
12-Jan-2011,8.45
13-Jan-2011,8.55
14-Jan-2011,8.75
15-Jan-2011,8.45
16-Jan-2011,8.45
17-Jan-2011,8.45
18-Jan-2011,8.15
19-Jan-2011,8.15
20-Jan-2011,8.15
21-Jan-2011,8.45
22-Jan-2011,8.45
23-Jan-2011,8.45
24-Jan-2011,8.15
25-Jan-2011,8.15
26-Jan-2011,8.15
27-Jan-2011,8.15
28-Jan-2011,8.15
29-Jan-2011,7.85
30-Jan-2011,7.85
31-Jan-2011,7.85
01-Feb-2011,7.55
02-Feb-2011,7.55
03-Feb-2011,7.55
04-Feb-2011,7.55
05-Feb-2011,7.24
06-Feb-2011,7.24
07-Feb-2011,7.24
08-Feb-2011,7.24
09-Feb-2011,7.24
10-Feb-2011,6.94
11-Feb-2011,6.94
12-Feb-2011,6.94
13-Feb-2011,6.94
14-Feb-2011,6.94
15-Feb-2011,6.94
16-Feb-2011,6.64
17-Feb-2011,6.64
18-Feb-2011,6.64
19-Feb-2011,6.64
20-Feb-2011,6.40
21-Feb-2011,6.40
22-Feb-2011,6.40
23-Feb-2011,6.40
24-Feb-2011,6.16
25-Feb-2011,6.16
26-Feb-2011,6.16
27-Feb-2011,6.16
28-Feb-2011,5.92
01-Mar-2011,5.92
02-Mar-2011,5.92
03-Mar-2011,5.92
04-Mar-2011,5.68
05-Mar-2011,5.68
06-Mar-2011,5.68
07-Mar-2011,5.44
08-Mar-2011,5.44
09-Mar-2011,5.44
10-Mar-2011,5.20
11-Mar-2011,5.20
12-Mar-2011,5.20
13-Mar-2011,4.96
14-Mar-2011,4.72
15-Mar-2011,4.72
16-Mar-2011,4.48
17-Mar-2011,4.48
18-Mar-2011,4.24
19-Mar-2011,4.24
20-Mar-2011,4.24
21-Mar-2011,4.24
22-Mar-2011,4.24
23-Mar-2011,4.24
24-Mar-2011,4.06
25-Mar-2011,4.06
26-Mar-2011,4.06
27-Mar-2011,4.06
28-Mar-2011,3.88
29-Mar-2011,3.88
30-Mar-2011,3.88
31-Mar-2011,6.40
01-Apr-2011,4.96
02-Apr-2011,7.39
03-Apr-2011,8.90
04-Apr-2011,5.04
05-Apr-2011,4.80
06-Apr-2011,4.48
07-Apr-2011,4.48
08-Apr-2011,4.48
09-Apr-2011,4.24
10-Apr-2011,4.24
11-Apr-2011,4.24
12-Apr-2011,4.72
13-Apr-2011,4.72
14-Apr-2011,4.48
15-Apr-2011,4.48
16-Apr-2011,4.48
17-Apr-2011,4.24
18-Apr-2011,5.84
19-Apr-2011,31.5
20-Apr-2011,8.96
21-Apr-2011,8.45
22-Apr-2011,7.95
23-Apr-2011,7.85
24-Apr-2011,7.04
25-Apr-2011,6.48
26-Apr-2011,6.40
27-Apr-2011,6.16
28-Apr-2011,6.16
29-Apr-2011,5.92
30-Apr-2011,5.92
01-May-2011,5.76
02-May-2011,6.50
03-May-2011,6.16
04-May-2011,6.16
05-May-2011,6.00
06-May-2011,5.92
07-May-2011,10.2
08-May-2011,16.1
09-May-2011,11.4
10-May-2011,10.9
11-May-2011,10.4
12-May-2011,28.4
13-May-2011,19.3
14-May-2011,17.1
15-May-2011,16.0
16-May-2011,40.1
17-May-2011,52.9
18-May-2011,42.4
19-May-2011,29.0
20-May-2011,30.9
21-May-2011,23.5
22-May-2011,20.0
23-May-2011,16.3
24-May-2011,26.1
