Staff Gauge Readings of Station: 620 in m
 2014 
 2015 
01/Jan/2014,08:00,1.83
01/Jan/2014,12:00,1.83
01/Jan/2014,16:00,1.83
02/Jan/2014,08:00,1.83
02/Jan/2014,12:00,1.83
02/Jan/2014,16:00,1.83
03/Jan/2014,08:00,1.83
03/Jan/2014,12:00,1.83
03/Jan/2014,16:00,1.83
04/Jan/2014,08:00,1.82
04/Jan/2014,12:00,1.82
04/Jan/2014,16:00,1.82
05/Jan/2014,08:00,1.82
05/Jan/2014,12:00,1.82
05/Jan/2014,16:00,1.82
06/Jan/2014,08:00,1.82
06/Jan/2014,12:00,1.82
06/Jan/2014,16:00,1.81
07/Jan/2014,08:00,1.81
07/Jan/2014,12:00,1.81
07/Jan/2014,16:00,1.80
08/Jan/2014,08:00,1.80
08/Jan/2014,12:00,1.80
08/Jan/2014,16:00,1.80
09/Jan/2014,08:00,1.80
09/Jan/2014,12:00,1.80
09/Jan/2014,16:00,1.80
10/Jan/2014,08:00,1.79
10/Jan/2014,12:00,1.79
10/Jan/2014,16:00,1.78
11/Jan/2014,08:00,1.78
11/Jan/2014,12:00,1.78
11/Jan/2014,16:00,1.78
12/Jan/2014,08:00,1.78
12/Jan/2014,12:00,1.78
12/Jan/2014,16:00,1.77
13/Jan/2014,08:00,1.77
13/Jan/2014,12:00,1.77
13/Jan/2014,16:00,1.76
14/Jan/2014,08:00,1.76
14/Jan/2014,12:00,1.75
14/Jan/2014,16:00,1.75
15/Jan/2014,08:00,1.74
15/Jan/2014,12:00,1.74
15/Jan/2014,16:00,1.74
16/Jan/2014,08:00,1.73
16/Jan/2014,12:00,1.73
16/Jan/2014,16:00,1.72
17/Jan/2014,08:00,1.72
17/Jan/2014,12:00,1.72
17/Jan/2014,16:00,1.72
18/Jan/2014,08:00,1.72
18/Jan/2014,12:00,1.72
18/Jan/2014,16:00,1.72
19/Jan/2014,08:00,1.70
19/Jan/2014,12:00,1.70
19/Jan/2014,16:00,1.70
20/Jan/2014,08:00,1.70
20/Jan/2014,12:00,1.70
20/Jan/2014,16:00,1.70
21/Jan/2014,08:00,1.70
21/Jan/2014,12:00,1.70
21/Jan/2014,16:00,1.70
22/Jan/2014,08:00,1.70
22/Jan/2014,12:00,1.70
22/Jan/2014,16:00,1.70
23/Jan/2014,08:00,1.70
23/Jan/2014,12:00,1.70
23/Jan/2014,16:00,1.70
24/Jan/2014,08:00,1.70
24/Jan/2014,12:00,1.69
24/Jan/2014,16:00,1.69
25/Jan/2014,08:00,1.70
25/Jan/2014,12:00,1.69
25/Jan/2014,16:00,1.69
26/Jan/2014,08:00,1.69
26/Jan/2014,12:00,1.69
26/Jan/2014,16:00,1.69
27/Jan/2014,08:00,1.69
27/Jan/2014,12:00,1.69
27/Jan/2014,16:00,1.69
28/Jan/2014,08:00,1.69
28/Jan/2014,12:00,1.68
28/Jan/2014,16:00,1.68
29/Jan/2014,08:00,1.68
29/Jan/2014,12:00,1.68
29/Jan/2014,16:00,1.68
30/Jan/2014,08:00,1.68
30/Jan/2014,12:00,1.68
30/Jan/2014,16:00,1.68
31/Jan/2014,08:00,1.68
31/Jan/2014,12:00,1.68
31/Jan/2014,16:00,1.68
01/Feb/2014,08:00,1.68
01/Feb/2014,12:00,1.67
01/Feb/2014,16:00,1.67
02/Feb/2014,08:00,1.67
02/Feb/2014,12:00,1.67
02/Feb/2014,16:00,1.67
03/Feb/2014,08:00,1.67
03/Feb/2014,12:00,1.67
03/Feb/2014,16:00,1.66
04/Feb/2014,08:00,1.66
04/Feb/2014,12:00,1.66
04/Feb/2014,16:00,1.66
05/Feb/2014,08:00,1.66
05/Feb/2014,12:00,1.66
05/Feb/2014,16:00,1.66
06/Feb/2014,08:00,1.66
06/Feb/2014,12:00,1.66
06/Feb/2014,16:00,1.65
07/Feb/2014,08:00,1.66
07/Feb/2014,12:00,1.66
07/Feb/2014,16:00,1.66
08/Feb/2014,08:00,1.66
08/Feb/2014,12:00,1.65
08/Feb/2014,16:00,1.65
09/Feb/2014,08:00,1.65
09/Feb/2014,12:00,1.65
09/Feb/2014,16:00,1.65
10/Feb/2014,08:00,1.65
10/Feb/2014,12:00,1.65
10/Feb/2014,16:00,1.65
11/Feb/2014,08:00,1.64
11/Feb/2014,12:00,1.64
11/Feb/2014,16:00,1.64
12/Feb/2014,08:00,1.64
12/Feb/2014,12:00,1.64
12/Feb/2014,16:00,1.64
13/Feb/2014,08:00,1.64
13/Feb/2014,12:00,1.64
13/Feb/2014,16:00,1.64
14/Feb/2014,08:00,1.64
14/Feb/2014,12:00,1.64
14/Feb/2014,16:00,1.64
15/Feb/2014,08:00,1.64
15/Feb/2014,12:00,1.64
15/Feb/2014,16:00,1.64
16/Feb/2014,08:00,1.64
16/Feb/2014,12:00,1.64
16/Feb/2014,16:00,1.63
17/Feb/2014,08:00,1.64
17/Feb/2014,12:00,1.63
17/Feb/2014,16:00,1.63
18/Feb/2014,08:00,1.63
18/Feb/2014,12:00,1.63
18/Feb/2014,16:00,1.63
19/Feb/2014,08:00,1.63
19/Feb/2014,12:00,1.63
19/Feb/2014,16:00,1.63
20/Feb/2014,08:00,1.63
20/Feb/2014,12:00,1.63
20/Feb/2014,16:00,1.63
21/Feb/2014,08:00,1.63
21/Feb/2014,12:00,1.62
21/Feb/2014,16:00,1.62
22/Feb/2014,08:00,1.62
22/Feb/2014,12:00,1.62
22/Feb/2014,16:00,1.62
23/Feb/2014,08:00,1.62
23/Feb/2014,12:00,1.62
23/Feb/2014,16:00,1.62
24/Feb/2014,08:00,1.62
24/Feb/2014,12:00,1.62
24/Feb/2014,16:00,1.62
25/Feb/2014,08:00,1.62
25/Feb/2014,12:00,1.62
25/Feb/2014,16:00,1.61
26/Feb/2014,08:00,1.61
26/Feb/2014,12:00,1.61
26/Feb/2014,16:00,1.61
27/Feb/2014,08:00,1.61
27/Feb/2014,12:00,1.61
27/Feb/2014,16:00,1.61
28/Feb/2014,08:00,1.61
28/Feb/2014,12:00,1.61
28/Feb/2014,16:00,1.61
01/Mar/2014,08:00,1.62
01/Mar/2014,12:00,1.62
01/Mar/2014,16:00,1.62
02/Mar/2014,08:00,1.62
02/Mar/2014,12:00,1.62
02/Mar/2014,16:00,1.62
03/Mar/2014,08:00,1.62
03/Mar/2014,12:00,1.62
03/Mar/2014,16:00,1.62
04/Mar/2014,08:00,1.62
04/Mar/2014,12:00,1.62
04/Mar/2014,16:00,1.62
05/Mar/2014,08:00,1.62
05/Mar/2014,12:00,1.62
05/Mar/2014,16:00,1.62
06/Mar/2014,08:00,1.62
06/Mar/2014,12:00,1.62
06/Mar/2014,16:00,1.62
07/Mar/2014,08:00,1.62
07/Mar/2014,12:00,1.62
07/Mar/2014,16:00,1.62
08/Mar/2014,08:00,1.61
08/Mar/2014,12:00,1.61
08/Mar/2014,16:00,1.61
09/Mar/2014,08:00,1.62
09/Mar/2014,12:00,1.62
09/Mar/2014,16:00,1.62
10/Mar/2014,08:00,1.62
10/Mar/2014,12:00,1.62
10/Mar/2014,16:00,1.61
11/Mar/2014,08:00,1.61
11/Mar/2014,12:00,1.61
11/Mar/2014,16:00,1.61
12/Mar/2014,08:00,1.61
12/Mar/2014,12:00,1.61
12/Mar/2014,16:00,1.61
13/Mar/2014,08:00,1.61
13/Mar/2014,12:00,1.61
13/Mar/2014,16:00,1.61
14/Mar/2014,08:00,1.62
14/Mar/2014,12:00,1.61
14/Mar/2014,16:00,1.61
15/Mar/2014,08:00,1.62
15/Mar/2014,12:00,1.62
