Staff Gauge Readings of Station: 439.7 in m
 2014 
 2015 
01/Jan/2014,08:00,5.04
01/Jan/2014,12:00,5.12
01/Jan/2014,16:00,5.26
02/Jan/2014,08:00,5.32
02/Jan/2014,12:00,5.26
02/Jan/2014,16:00,5.12
03/Jan/2014,08:00,5.32
03/Jan/2014,12:00,5.22
03/Jan/2014,16:00,5.02
04/Jan/2014,08:00,5.32
04/Jan/2014,12:00,5.18
04/Jan/2014,16:00,5.12
05/Jan/2014,08:00,5.32
05/Jan/2014,12:00,5.22
05/Jan/2014,16:00,5.12
06/Jan/2014,08:00,5.12
06/Jan/2014,12:00,5.02
06/Jan/2014,16:00,4.98
07/Jan/2014,08:00,5.28
07/Jan/2014,12:00,5.12
07/Jan/2014,16:00,4.98
08/Jan/2014,08:00,5.26
08/Jan/2014,12:00,5.12
08/Jan/2014,16:00,4.98
09/Jan/2014,08:00,5.28
09/Jan/2014,12:00,5.02
09/Jan/2014,16:00,5.26
10/Jan/2014,08:00,4.90
10/Jan/2014,12:00,5.26
10/Jan/2014,16:00,5.18
11/Jan/2014,08:00,4.96
11/Jan/2014,12:00,5.26
11/Jan/2014,16:00,5.16
12/Jan/2014,08:00,5.06
12/Jan/2014,12:00,5.18
12/Jan/2014,16:00,5.26
13/Jan/2014,08:00,4.96
13/Jan/2014,12:00,5.08
13/Jan/2014,16:00,4.96
14/Jan/2014,08:00,4.96
14/Jan/2014,12:00,5.16
14/Jan/2014,16:00,5.04
15/Jan/2014,08:00,5.28
15/Jan/2014,12:00,4.90
15/Jan/2014,16:00,4.94
16/Jan/2014,08:00,4.98
16/Jan/2014,12:00,5.26
16/Jan/2014,16:00,5.24
17/Jan/2014,08:00,4.98
17/Jan/2014,12:00,5.18
17/Jan/2014,16:00,4.98
18/Jan/2014,08:00,4.98
18/Jan/2014,12:00,5.16
18/Jan/2014,16:00,5.16
19/Jan/2014,08:00,4.98
19/Jan/2014,12:00,5.28
19/Jan/2014,16:00,5.02
20/Jan/2014,08:00,4.88
20/Jan/2014,12:00,5.14
20/Jan/2014,16:00,4.96
21/Jan/2014,08:00,4.90
21/Jan/2014,12:00,4.90
21/Jan/2014,16:00,5.04
22/Jan/2014,08:00,4.96
22/Jan/2014,12:00,5.04
22/Jan/2014,16:00,4.96
23/Jan/2014,08:00,4.96
23/Jan/2014,12:00,4.94
23/Jan/2014,16:00,5.06
24/Jan/2014,08:00,4.96
24/Jan/2014,12:00,4.96
24/Jan/2014,16:00,5.06
25/Jan/2014,08:00,5.06
25/Jan/2014,12:00,4.96
25/Jan/2014,16:00,4.94
26/Jan/2014,08:00,4.98
26/Jan/2014,12:00,5.18
26/Jan/2014,16:00,5.04
27/Jan/2014,08:00,5.19
27/Jan/2014,12:00,5.18
27/Jan/2014,16:00,4.96
28/Jan/2014,08:00,4.98
28/Jan/2014,12:00,4.98
28/Jan/2014,16:00,4.98
29/Jan/2014,08:00,5.22
29/Jan/2014,12:00,4.94
29/Jan/2014,16:00,4.94
30/Jan/2014,08:00,5.18
30/Jan/2014,12:00,4.96
30/Jan/2014,16:00,4.98
31/Jan/2014,08:00,4.90
31/Jan/2014,12:00,4.96
31/Jan/2014,16:00,4.98
01/Feb/2014,08:00,4.98
01/Feb/2014,12:00,4.86
01/Feb/2014,16:00,4.96
02/Feb/2014,08:00,4.90
02/Feb/2014,12:00,4.96
02/Feb/2014,16:00,4.90
03/Feb/2014,08:00,4.96
03/Feb/2014,12:00,4.96
03/Feb/2014,16:00,4.90
04/Feb/2014,08:00,4.96
04/Feb/2014,12:00,4.96
04/Feb/2014,16:00,4.94
05/Feb/2014,08:00,4.96
05/Feb/2014,12:00,4.94
05/Feb/2014,16:00,4.98
06/Feb/2014,08:00,4.96
06/Feb/2014,12:00,4.94
06/Feb/2014,16:00,4.90
07/Feb/2014,08:00,4.96
07/Feb/2014,12:00,4.96
07/Feb/2014,16:00,4.94
08/Feb/2014,08:00,5.04
08/Feb/2014,12:00,4.96
08/Feb/2014,16:00,4.94
09/Feb/2014,08:00,5.04
09/Feb/2014,12:00,4.98
09/Feb/2014,16:00,4.96
10/Feb/2014,08:00,5.02
10/Feb/2014,12:00,4.96
10/Feb/2014,16:00,4.94
11/Feb/2014,08:00,4.94
11/Feb/2014,12:00,4.90
11/Feb/2014,16:00,4.88
12/Feb/2014,08:00,4.94
12/Feb/2014,12:00,4.94
12/Feb/2014,16:00,4.96
13/Feb/2014,08:00,4.94
13/Feb/2014,12:00,4.96
13/Feb/2014,16:00,4.96
14/Feb/2014,08:00,4.94
14/Feb/2014,12:00,4.96
14/Feb/2014,16:00,4.96
15/Feb/2014,08:00,4.90
15/Feb/2014,12:00,4.95
15/Feb/2014,16:00,4.96
16/Feb/2014,08:00,4.96
16/Feb/2014,12:00,4.96
16/Feb/2014,16:00,4.90
17/Feb/2014,08:00,4.94
17/Feb/2014,12:00,4.94
17/Feb/2014,16:00,4.90
18/Feb/2014,08:00,4.94
18/Feb/2014,12:00,4.94
18/Feb/2014,16:00,4.94
19/Feb/2014,08:00,4.88
19/Feb/2014,12:00,4.94
19/Feb/2014,16:00,4.90
20/Feb/2014,08:00,4.98
20/Feb/2014,12:00,4.94
20/Feb/2014,16:00,4.98
21/Feb/2014,08:00,4.94
21/Feb/2014,12:00,5.24
21/Feb/2014,16:00,4.96
22/Feb/2014,08:00,4.94
22/Feb/2014,12:00,4.96
22/Feb/2014,16:00,4.94
23/Feb/2014,08:00,4.94
23/Feb/2014,12:00,4.96
23/Feb/2014,16:00,4.86
24/Feb/2014,08:00,4.94
24/Feb/2014,12:00,4.88
24/Feb/2014,16:00,4.94
25/Feb/2014,08:00,4.94
25/Feb/2014,12:00,4.98
25/Feb/2014,16:00,5.18
26/Feb/2014,08:00,4.94
26/Feb/2014,12:00,4.90
26/Feb/2014,16:00,4.88
27/Feb/2014,08:00,4.94
27/Feb/2014,12:00,4.90
27/Feb/2014,16:00,4.90
28/Feb/2014,08:00,4.94
28/Feb/2014,12:00,4.96
28/Feb/2014,16:00,4.94
01/Mar/2014,08:00,4.88
01/Mar/2014,12:00,4.94
01/Mar/2014,16:00,4.96
02/Mar/2014,08:00,4.94
02/Mar/2014,12:00,4.94
02/Mar/2014,16:00,4.96
03/Mar/2014,08:00,4.90
03/Mar/2014,12:00,4.94
03/Mar/2014,16:00,4.96
04/Mar/2014,08:00,4.94
04/Mar/2014,12:00,4.94
04/Mar/2014,16:00,4.96
05/Mar/2014,08:00,4.94
05/Mar/2014,12:00,4.90
05/Mar/2014,16:00,4.94
06/Mar/2014,08:00,4.96
06/Mar/2014,12:00,4.94
06/Mar/2014,16:00,4.96
07/Mar/2014,08:00,4.96
07/Mar/2014,12:00,4.94
07/Mar/2014,16:00,4.94
08/Mar/2014,08:00,4.96
08/Mar/2014,12:00,4.96
08/Mar/2014,16:00,4.96
09/Mar/2014,08:00,4.96
09/Mar/2014,12:00,4.94
09/Mar/2014,16:00,4.96
10/Mar/2014,08:00,4.90
10/Mar/2014,12:00,4.96
10/Mar/2014,16:00,4.96
11/Mar/2014,08:00,4.90
11/Mar/2014,12:00,4.94
11/Mar/2014,16:00,4.90
12/Mar/2014,08:00,4.90
12/Mar/2014,12:00,4.90
12/Mar/2014,16:00,4.94
13/Mar/2014,08:00,4.90
13/Mar/2014,12:00,4.90
13/Mar/2014,16:00,4.90
14/Mar/2014,08:00,4.90
14/Mar/2014,12:00,4.94
14/Mar/2014,16:00,4.90
15/Mar/2014,08:00,4.94
15/Mar/2014,12:00,4.90
15/Mar/2014,16:00,4.86
16/Mar/2014,08:00,4.94
16/Mar/2014,12:00,4.90
16/Mar/2014,16:00,4.94
17/Mar/2014,08:00,4.86
17/Mar/2014,12:00,4.86
17/Mar/2014,16:00,4.90
18/Mar/2014,08:00,4.94
18/Mar/2014,12:00,4.84
18/Mar/2014,16:00,4.90
19/Mar/2014,08:00,4.84
19/Mar/2014,12:00,4.90
19/Mar/2014,16:00,4.94
20/Mar/2014,08:00,4.94
20/Mar/2014,12:00,4.90
20/Mar/2014,16:00,4.82
21/Mar/2014,08:00,4.96
21/Mar/2014,12:00,4.82
21/Mar/2014,16:00,4.90
22/Mar/2014,08:00,5.02
22/Mar/2014,12:00,5.10
22/Mar/2014,16:00,4.96
23/Mar/2014,08:00,4.96
23/Mar/2014,12:00,4.94
23/Mar/2014,16:00,4.90
24/Mar/2014,08:00,4.96
24/Mar/2014,12:00,4.94
24/Mar/2014,16:00,4.96
25/Mar/2014,08:00,4.96
25/Mar/2014,12:00,4.94
25/Mar/2014,16:00,4.94
26/Mar/2014,08:00,4.90
26/Mar/2014,12:00,4.96
26/Mar/2014,16:00,4.94
27/Mar/2014,08:00,4.96
27/Mar/2014,12:00,4.94
27/Mar/2014,16:00,4.94
28/Mar/2014,08:00,4.94
28/Mar/2014,12:00,4.90
28/Mar/2014,16:00,4.90
29/Mar/2014,08:00,4.94
29/Mar/2014,12:00,4.96
